"Fecha","Periodo_fecha","Hora","Periodo_hora","Bosque","Codigo_vuelo_dia","Codigo_vuelo","Orden_vuelo","Polinizador","Codigo_captura","Sexo","Planta","xy","X","Y","Observaciones","x_geo","y_geo"
2020-05-25,"1",12:56:00,2,2,24,254,2,"Sphaerophoria scripta","","","Myosotis sp.","1,19","1","19","","",""
2020-05-25,"1",12:56:00,2,2,24,254,3,"Sphaerophoria scripta","","","Bellis perennis","1,19","1","19","","",""
2020-05-25,"1",12:57:00,2,2,25,255,1,"Eristalis tenax","","","Myosotis sp.","21,24","21","24","","",""
2020-05-25,"1",12:57:00,2,2,25,255,2,"Eristalis tenax","","","Myosotis sp.","21,24","21","24","","",""
2020-05-25,"1",13:05:00,2,2,26,256,1,"Bombus pascuorum","","","Ajuga reptans","23,21","23","21","","-2.8105662100","43.0781511500"
2020-05-25,"1",13:05:00,2,2,26,256,2,"Bombus pascuorum","","","Ajuga reptans","23,21","23","21","","",""
2020-05-25,"1",13:05:00,2,2,26,256,3,"Bombus pascuorum","","","Ajuga reptans","23,21","23","21","","",""
2020-05-25,"1",13:05:00,2,2,26,256,4,"Bombus pascuorum","","","Ajuga reptans","22,20","22","20","","",""
2020-05-25,"1",13:05:00,2,2,26,256,5,"Bombus pascuorum","","","Ajuga reptans","22,20","22","20","","",""
2020-05-25,"1",13:05:00,2,2,26,256,6,"Bombus pascuorum","","","Ajuga reptans","23,20","23","20","","",""
2020-05-25,"1",13:05:00,2,2,26,256,7,"Bombus pascuorum","","","Ajuga reptans","23,20","23","20","","",""
2020-05-25,"1",13:08:00,2,2,27,257,1,"Bombus pascuorum","","","Ajuga reptans","18,17","18","17","","-2.8104857600","43.0781642200"
2020-05-25,"1",13:08:00,2,2,27,257,2,"Bombus pascuorum","","","Ajuga reptans","18,18","18","18","","",""
2020-05-25,"1",13:08:00,2,2,27,257,3,"Bombus pascuorum","","","Ajuga reptans","18,19","18","19","","",""
2020-05-25,"1",13:08:00,2,2,27,257,4,"Bombus pascuorum","","","Ajuga reptans","19,20","19","20","","",""
2020-05-25,"1",13:08:00,2,2,27,257,5,"Bombus pascuorum","","","Ajuga reptans","19,20","19","20","","",""
2020-05-25,"1",13:08:00,2,2,27,257,6,"Bombus pascuorum","","","Ajuga reptans","20,22","20","22","","",""
2020-05-25,"1",13:08:00,2,2,27,257,7,"Bombus pascuorum","","","Ajuga reptans","19,22","19","22","","",""
2020-05-25,"1",13:08:00,2,2,27,257,8,"Bombus pascuorum","","","Ajuga reptans","19,22","19","22","","",""
2020-05-25,"1",13:08:00,2,2,27,257,9,"Bombus pascuorum","","","Ajuga reptans","19,22","19","22","","",""
2020-05-25,"1",13:08:00,2,2,27,257,10,"Bombus pascuorum","","","Ajuga reptans","19,22","19","22","","",""
2020-05-25,"1",13:08:00,2,2,27,257,11,"Bombus pascuorum","","","Ajuga reptans","18,22","18","22","","",""
2020-05-25,"1",13:08:00,2,2,27,257,12,"Bombus pascuorum","","","Ajuga reptans","18,22","18","22","","",""
2020-05-25,"1",13:08:00,2,2,27,257,13,"Bombus pascuorum","","","Ajuga reptans","18,22","18","22","","",""
2020-05-25,"1",13:08:00,2,2,27,257,14,"Bombus pascuorum","","","Ajuga reptans","17,24","17","24","","",""
2020-05-25,"1",13:08:00,2,2,27,257,15,"Bombus pascuorum","","","Ajuga reptans","17,24","17","24","","",""
2020-05-25,"1",13:23:00,2,2,28,258,1,"Bombus pascuorum","","","Vicia pyrenaica","4,22","4","22","","-2.8104250900","43.0780379500"
2020-05-25,"1",13:23:00,2,2,28,258,2,"Bombus pascuorum","","","Vicia pyrenaica","7,22","7","22","","",""
2020-05-25,"1",13:23:00,2,2,28,258,3,"Bombus pascuorum","","","Vicia pyrenaica","7,22","7","22","","",""
2020-05-25,"1",13:23:00,2,2,28,258,4,"Bombus pascuorum","","","Vicia pyrenaica","7,23","7","23","","",""
2020-05-25,"1",13:23:00,2,2,28,258,5,"Bombus pascuorum","","","Vicia pyrenaica","8,24","8","24","","",""
2020-05-25,"1",13:28:00,2,2,29,259,1,"Bombus pascuorum","","","Vicia pyrenaica","0,17","0","17","","-2.8103464300","43.0780383500"
2020-05-25,"1",13:28:00,2,2,29,259,2,"Bombus pascuorum","","","Vicia pyrenaica","0,17","0","17","","",""
2020-05-25,"1",13:28:00,2,2,29,259,3,"Bombus pascuorum","","","Vicia pyrenaica","1,19","1","19","","",""
2020-05-25,"1",13:28:00,2,2,29,259,4,"Bombus pascuorum","","","Vicia pyrenaica","1,19","1","19","","",""
2020-05-25,"1",13:28:00,2,2,29,259,5,"Bombus pascuorum","","","Vicia pyrenaica","2,19","2","19","","",""
2020-05-25,"1",13:28:00,2,2,29,259,6,"Bombus pascuorum","","","Vicia pyrenaica","2,19","2","19","","",""
2020-05-25,"1",13:34:00,2,2,30,260,1,"Bombus pascuorum","","","Vicia pyrenaica","0,17","0","17","","-2.8103464300","43.0780383500"
2020-05-25,"1",13:34:00,2,2,30,260,2,"Bombus pascuorum","","","Vicia pyrenaica","0,17","0","17","","",""
2020-05-25,"1",13:34:00,2,2,30,260,3,"Bombus pascuorum","","","Vicia pyrenaica","0,17","0","17","","",""
2020-05-25,"1",13:50:00,2,2,31,261,1,"Sphaerophoria scripta","","","Ranunculus sp.","14,23","14","23","","",""
2020-05-25,"1",13:50:00,2,2,31,261,2,"Sphaerophoria scripta","","","Ranunculus sp.","13,23","13","23","","",""
2020-05-25,"1",13:50:00,2,2,31,261,3,"Sphaerophoria scripta","","","Ranunculus sp.","13,23","13","23","","",""
2020-05-25,"1",13:50:00,2,2,31,261,4,"Sphaerophoria scripta","","","Bellis perennis","13,23","13","23","","",""
2020-05-25,"1",13:50:00,2,2,31,261,5,"Sphaerophoria scripta","","","Myosotis sp.","14,24","14","24","","",""
2020-05-25,"1",14:05:00,2,2,32,262,1,"Sphaerophoria scripta","","","Potentilla erecta","23,07","23","07","","",""
2020-05-25,"1",14:05:00,2,2,32,262,2,"Sphaerophoria scripta","","","Potentilla erecta","23,07","23","07","","",""
2020-05-25,"1",14:05:00,2,2,32,262,3,"Sphaerophoria scripta","","","Bellis perennis","22,07","22","07","","",""
2020-05-25,"1",14:18:00,2,2,33,263,1,"Sirfido negro=41","","","Ranunculus sp.","17,04","17","04","","",""
2020-05-25,"1",14:18:00,2,2,33,263,2,"Sirfido negro=41","","","Ranunculus sp.","17,04","17","04","","",""
2020-05-25,"1",14:15:00,2,2,34,264,1,"Sphaerophoria scripta","","","Bellis perennis","16,04","16","04","","",""
2020-05-25,"1",14:15:00,2,2,34,264,2,"Sphaerophoria scripta","","","Myosotis sp.","16,04","16","04","","",""
2020-05-25,"1",14:15:00,2,2,34,264,3,"Sphaerophoria scripta","","","Bellis perennis","16,04","16","04","","",""
2020-05-25,"1",14:15:00,2,2,34,264,4,"Sphaerophoria scripta","","","Ranunculus sp.","24,13","24","13","","",""
2020-05-25,"1",14:15:00,2,2,34,264,5,"Sphaerophoria scripta","","","Bellis perennis","24,13","24","13","","",""
2020-05-25,"1",14:15:00,2,2,34,264,6,"Sphaerophoria scripta","","","Bellis perennis","21,14","21","14","","",""
2020-05-25,"1",14:15:00,2,2,34,264,7,"Sphaerophoria scripta","","","Bellis perennis","21,14","21","14","","",""
2020-05-25,"1",14:15:00,2,2,34,264,8,"Sphaerophoria scripta","","","Bellis perennis","20,13","20","13","","",""
2020-05-25,"1",14:15:00,2,2,34,264,9,"Sphaerophoria scripta","","","Bellis perennis","20,14","20","14","","",""
2020-05-25,"1",14:15:00,2,2,34,264,10,"Sphaerophoria scripta","","","Potentilla erecta","20,14","20","14","","",""
2020-05-25,"1",14:30:00,2,2,35,265,1,"Sphaerophoria scripta","","","Myosotis sp.","7,01","7","01","","",""
2020-05-25,"1",14:30:00,2,2,35,265,2,"Sphaerophoria scripta","","","Myosotis sp.","7,01","7","01","","",""
2020-05-25,"1",14:30:00,2,2,35,265,3,"Sphaerophoria scripta","","","Myosotis sp.","7,01","7","01","","",""
2020-05-25,"1",14:30:00,2,2,35,265,4,"Sphaerophoria scripta","","","Ranunculus sp.","7,01","7","01","","",""
2020-05-25,"1",14:31:00,2,2,36,266,1,"Sphaerophoria scripta","","","Ranunculus sp.","22,04","22","04","","",""
2020-05-25,"1",14:31:00,2,2,36,266,2,"Sphaerophoria scripta","","","Ranunculus sp.","22,04","22","04","","",""
2020-05-25,"1",14:31:00,2,2,36,266,3,"Sphaerophoria scripta","","","Myosotis sp.","20,04","20","04","","",""
2020-05-25,"1",15:50:00,3,2,37,267,1,"Sphaerophoria scripta","","","Taraxacum sp.","3,14","3","14","","",""
2020-05-25,"1",15:50:00,3,2,37,267,2,"Sphaerophoria scripta","","","Ranunculus sp.","3,14","3","14","","",""
2020-05-25,"1",15:50:00,3,2,37,267,3,"Sphaerophoria scripta","","","Bellis perennis","3,14","3","14","","",""
2020-05-25,"1",15:50:00,3,2,37,267,4,"Sphaerophoria scripta","","","Veronica sp.","3,14","3","14","","",""
2020-05-25,"1",15:50:00,3,2,37,267,5,"Sphaerophoria scripta","","","Veronica sp.","3,14","3","14","","",""
2020-05-25,"1",15:50:00,3,2,37,267,6,"Sphaerophoria scripta","","","Bellis perennis","3,13","3","13","","",""
2020-05-25,"1",15:56:00,3,2,38,268,1,"Bombus pascuorum","","","Vicia pyrenaica","6,19","6","19","","-2.8105370500","43.0781105100"
2020-05-25,"1",15:56:00,3,2,38,268,2,"Bombus pascuorum","","","Vicia pyrenaica","6,19","6","19","","",""
2020-05-25,"1",15:56:00,3,2,38,268,3,"Bombus pascuorum","","","Vicia pyrenaica","5,17","5","17","","",""
2020-05-25,"1",15:56:00,3,2,38,268,4,"Bombus pascuorum","","","Vicia pyrenaica","1,14","1","14","","",""
2020-05-25,"1",15:56:00,3,2,39,269,1,"Sphaerophoria scripta","","","Ranunculus sp.","7,18","7","18","","",""
2020-05-25,"1",15:56:00,3,2,39,269,2,"Sphaerophoria scripta","","","Saxifraga hirsuta","7,18","7","18","","",""
2020-05-25,"1",15:56:00,3,2,39,269,3,"Sphaerophoria scripta","","","Saxifraga hirsuta","7,18","7","18","","",""
2020-05-25,"1",15:56:00,3,2,39,269,4,"Sphaerophoria scripta","","","Blanca compuesta","7,18","7","18","","",""
2020-05-25,"1",15:56:00,3,2,39,269,5,"Sphaerophoria scripta","","","Blanca compuesta","7,18","7","18","","",""
2020-05-25,"1",16:04:00,3,2,40,270,1,"Sphaerophoria scripta","","","Geranium robertianum","5,23","5","23","","",""
2020-05-25,"1",16:04:00,3,2,40,270,2,"Sphaerophoria scripta","","","Geranium robertianum","5,23","5","23","","",""
2020-05-25,"1",16:04:00,3,2,40,270,3,"Sphaerophoria scripta","","","Blanca compuesta","5,23","5","23","","",""
2020-05-25,"1",16:04:00,3,2,40,270,4,"Sphaerophoria scripta","","","Blanca compuesta","5,23","5","23","","",""
2020-05-25,"1",16:07:00,3,2,41,271,1,"Sphaerophoria scripta","","","Ranunculus sp.","14,22","14","22","","",""
2020-05-25,"1",16:07:00,3,2,41,271,2,"Sphaerophoria scripta","","","Ranunculus sp.","12,21","12","21","","",""
2020-05-25,"1",16:07:00,3,2,41,271,3,"Sphaerophoria scripta","","","Blanca compuesta","11,21","11","21","","",""
2020-05-25,"1",16:10:00,3,2,42,272,1,"Bombus pascuorum","","","Vicia pyrenaica","16,24","16","24","","-2.8105370500","43.0781105100"
2020-05-25,"1",16:10:00,3,2,42,272,2,"Bombus pascuorum","","","Ajuga reptans","16,23","16","23","","",""
2020-05-25,"1",16:10:00,3,2,42,272,3,"Bombus pascuorum","","","Ajuga reptans","16,23","16","23","","",""
2020-05-25,"1",16:10:00,3,2,42,272,4,"Bombus pascuorum","","","Vicia pyrenaica","13,23","13","23","","",""
2020-05-25,"1",16:10:00,3,2,42,272,5,"Bombus pascuorum","","","Vicia pyrenaica","13,23","13","23","","",""
2020-05-25,"1",16:10:00,3,2,42,272,6,"Bombus pascuorum","","","Vicia pyrenaica","13,23","13","23","","",""
2020-05-25,"1",16:10:00,3,2,42,272,7,"Bombus pascuorum","","","Vicia pyrenaica","11,24","11","24","","",""
2020-05-25,"1",16:10:00,3,2,42,272,8,"Bombus pascuorum","","","Vicia pyrenaica","11,24","11","24","","",""
2020-05-25,"1",16:10:00,3,2,42,272,9,"Bombus pascuorum","","","Vicia pyrenaica","11,24","11","24","","",""
2020-05-25,"1",16:14:00,3,2,43,273,1,"Sphaerophoria scripta","","","Bellis perennis","9,01","9","01","","",""
2020-05-25,"1",16:14:00,3,2,43,273,2,"Sphaerophoria scripta","","","Bellis perennis","9,01","9","01","","",""
2020-05-25,"1",16:14:00,3,2,43,273,3,"Sphaerophoria scripta","","","Bellis perennis","9,00","9","00","","",""
2020-05-25,"1",16:14:00,3,2,43,273,4,"Sphaerophoria scripta","","","Bellis perennis","9,00","9","00","","",""
2020-05-25,"1",16:15:00,3,2,44,274,1,"Sphaerophoria scripta","","","Potentilla erecta","17,01","17","01","","",""
2020-05-25,"1",16:15:00,3,2,44,274,2,"Sphaerophoria scripta","","","Ranunculus sp.","17,01","17","01","","",""
2020-05-25,"1",16:38:00,3,2,45,275,1,"Bombus pascuorum","","","Vicia pyrenaica","2,20","2","20","","-2.8103905300","43.0780353100"
2020-05-25,"1",16:38:00,3,2,45,275,2,"Bombus pascuorum","","","Vicia pyrenaica","2,21","2","21","","",""
2020-05-25,"1",16:38:00,3,2,45,275,3,"Bombus pascuorum","","","Vicia pyrenaica","1,22","1","22","","",""
2020-05-25,"1",16:38:00,3,2,45,275,4,"Bombus pascuorum","","","Vicia pyrenaica","0,22","0","22","","",""
2020-05-25,"1",10:15:00,1,2,46,276,1,"Sphaerophoria scripta","","Hembra","Ranunculus sp.","22,14","22","14","","",""
2020-05-25,"1",10:15:00,1,2,46,276,2,"Sphaerophoria scripta","","Hembra","Ranunculus sp.","22,14","22","14","","",""
2020-05-25,"1",10:20:00,1,2,47,277,1,"Sphaerophoria scripta","","Hembra","Myosotis sp.","22,15","22","15","","",""
2020-05-25,"1",10:20:00,1,2,47,277,2,"Sphaerophoria scripta","","Hembra","Bellis perennis","22,15","22","15","","",""
2020-05-25,"1",10:20:00,1,2,47,277,3,"Sphaerophoria scripta","","Hembra","Bellis perennis","22,15","22","15","","",""
2020-05-25,"1",10:20:00,1,2,47,277,4,"Sphaerophoria scripta","","Hembra","Bellis perennis","22,15","22","15","","",""
2020-05-25,"1",10:30:00,1,2,48,278,1,"Bombus lapidarius","","","Ajuga reptans","24,21","24","21","","-2.8105703500","43.0781834700"
2020-05-25,"1",10:30:00,1,2,48,278,2,"Bombus lapidarius","","","Ajuga reptans","24,21","24","21","","",""
2020-05-25,"1",10:30:00,1,2,48,278,3,"Bombus lapidarius","","","Ajuga reptans","24,21","24","21","","",""
2020-05-25,"1",10:30:00,1,2,48,278,4,"Bombus lapidarius","","","Ajuga reptans","23,20","23","20","","",""
2020-05-25,"1",10:30:00,1,2,48,278,5,"Bombus lapidarius","","","Ajuga reptans","23,20","23","20","","",""
2020-05-25,"1",10:30:00,1,2,48,278,6,"Bombus lapidarius","","","Ajuga reptans","23,20","23","20","","",""
2020-05-25,"1",10:30:00,1,2,48,278,7,"Bombus lapidarius","","","Ajuga reptans","23,20","23","20","","",""
2020-05-25,"1",10:36:00,1,2,49,279,1,"Sphaerophoria scripta","","","Myosotis sp.","20,21","20","21","","",""
2020-05-25,"1",10:36:00,1,2,49,279,2,"Sphaerophoria scripta","","","Myosotis sp.","20,21","20","21","","",""
2020-05-25,"1",10:36:00,1,2,49,279,3,"Sphaerophoria scripta","","","Myosotis sp.","20,21","20","21","","",""
2020-05-25,"1",10:36:00,1,2,49,279,4,"Sphaerophoria scripta","","","Bellis perennis","20,21","20","21","","",""
2020-05-25,"1",10:36:00,1,2,49,279,5,"Sphaerophoria scripta","","","Bellis perennis","19,21","19","21","","",""
2020-05-25,"1",10:36:00,1,2,49,279,6,"Sphaerophoria scripta","","","Myosotis sp.","19,21","19","21","","",""
2020-05-25,"1",10:46:00,1,2,50,280,1,"Sirfido negro=41","","","Saxifraga hirsuta","17,20","17","20","","",""
2020-05-25,"1",10:46:00,1,2,50,280,2,"Sirfido negro=41","","","Bellis perennis","16,20","16","20","","",""
2020-05-25,"1",10:46:00,1,2,50,280,3,"Sirfido negro=41","","","Saxifraga hirsuta","16,20","16","20","","",""
2020-05-25,"1",10:46:00,1,2,50,280,4,"Sirfido negro=41","","","Saxifraga hirsuta","15,20","15","20","","",""
2020-05-25,"1",10:46:00,1,2,50,280,5,"Sirfido negro=41","","","Ranunculus sp.","15,20","15","20","","",""
2020-05-25,"1",10:54:00,1,2,51,281,1,"Bombus pascuorum","","","Ajuga reptans","16,23","16","23","","-2.8105275100","43.0781161900"
2020-05-25,"1",10:54:00,1,2,51,281,2,"Bombus pascuorum","","","Ajuga reptans","16,23","16","23","","",""
2020-05-25,"1",10:54:00,1,2,51,281,3,"Bombus pascuorum","","","Ajuga reptans","16,23","16","23","","",""
2020-05-25,"1",10:54:00,1,2,51,281,4,"Bombus pascuorum","","","Ajuga reptans","15,23","15","23","","",""
2020-05-25,"1",10:54:00,1,2,51,281,5,"Bombus pascuorum","","","Vicia pyrenaica","14,23","14","23","","",""
2020-05-25,"1",10:54:00,1,2,51,281,6,"Bombus pascuorum","","","Vicia pyrenaica","14,23","14","23","","",""
2020-05-25,"1",10:54:00,1,2,51,281,7,"Bombus pascuorum","","","Vicia pyrenaica","14,23","14","23","","",""
2020-05-25,"1",10:54:00,1,2,51,281,8,"Bombus pascuorum","","","Ajuga reptans","15,24","15","24","","",""
2020-05-25,"1",10:54:00,1,2,51,281,9,"Bombus pascuorum","","","Ajuga reptans","15,24","15","24","","",""
2020-05-25,"1",10:54:00,1,2,51,281,10,"Bombus pascuorum","","","Vicia pyrenaica","14,24","14","24","","",""
2020-05-25,"1",10:54:00,1,2,51,281,11,"Bombus pascuorum","","","Vicia pyrenaica","14,24","14","24","","",""
2020-05-25,"1",10:54:00,1,2,51,281,12,"Bombus pascuorum","","","Vicia pyrenaica","14,24","14","24","","",""
2020-05-25,"1",10:58:00,1,2,52,282,1,"Sphaerophoria scripta","","","Blanca compuesta","8,20","8","20","","",""
2020-05-25,"1",10:58:00,1,2,52,282,2,"Sphaerophoria scripta","","","Blanca compuesta","8,20","8","20","","",""
2020-05-25,"1",10:58:00,1,2,52,282,3,"Sphaerophoria scripta","","","Blanca compuesta","7,20","7","20","","",""
2020-05-25,"1",10:58:00,1,2,52,282,4,"Sphaerophoria scripta","","","Saxifraga hirsuta","7,20","7","20","","",""
2020-05-25,"1",10:58:00,1,2,52,282,5,"Sphaerophoria scripta","","","Blanca compuesta","7,20","7","20","","",""
2020-05-25,"1",11:00:00,1,2,53,283,1,"Bombus pascuorum","","","Vicia pyrenaica","9,21","9","21","","-2.8104542500","43.0780785900"
2020-05-25,"1",11:00:00,1,2,53,283,2,"Bombus pascuorum","","","Vicia pyrenaica","10,23","10","23","","",""
2020-05-25,"1",11:00:00,1,2,53,283,3,"Bombus pascuorum","","","Vicia pyrenaica","14,20","14","20","","",""
2020-05-25,"1",11:00:00,1,2,53,283,4,"Bombus pascuorum","","","Vicia pyrenaica","15,21","15","21","","",""
2020-05-25,"1",11:03:00,1,2,54,284,1,"Bombus pascuorum","","","Vicia pyrenaica","15,24","15","24","","-2.8105293100","43.0781035200"
2020-05-25,"1",11:03:00,1,2,54,284,2,"Bombus pascuorum","","","Ajuga reptans","15,24","15","24","","",""
2020-05-25,"1",11:03:00,1,2,54,284,3,"Bombus pascuorum","","","Ajuga reptans","15,24","15","24","","",""
2020-05-25,"1",11:06:00,1,2,55,285,1,"Sphaerophoria scripta","","","Ranunculus sp.","7,20","7","20","","",""
2020-05-25,"1",11:06:00,1,2,55,285,2,"Sphaerophoria scripta","","","Blanca compuesta","8,20","8","20","","",""
2020-05-25,"1",11:06:00,1,2,55,285,3,"Sphaerophoria scripta","","","Blanca compuesta","8,20","8","20","","",""
2020-05-25,"1",11:20:00,1,2,56,286,1,"Bombus pascuorum","","","Vicia pyrenaica","2,20","2","20","","-2.8103905300","43.0780353100"
2020-05-25,"1",11:20:00,1,2,56,286,2,"Bombus pascuorum","","","Ajuga reptans","2,19","2","19","","",""
2020-05-25,"1",11:20:00,1,2,56,286,3,"Bombus pascuorum","","","Vicia pyrenaica","2,19","2","19","","",""
2020-05-25,"1",11:20:00,1,2,56,286,4,"Bombus pascuorum","","","Vicia pyrenaica","2,19","2","19","","",""
2020-05-25,"1",11:20:00,1,2,56,286,5,"Bombus pascuorum","","","Vicia pyrenaica","2,19","2","19","","",""
2020-05-25,"1",11:20:00,1,2,56,286,6,"Bombus pascuorum","","","Vicia pyrenaica","2,20","2","20","","",""
2020-05-25,"1",11:20:00,1,2,56,286,7,"Bombus pascuorum","","","Vicia pyrenaica","3,21","3","21","","",""
2020-05-25,"1",11:20:00,1,2,56,286,8,"Bombus pascuorum","","","Vicia pyrenaica","2,17","2","17","","",""
2020-05-25,"1",11:22:00,1,2,57,287,1,"Bombus pascuorum","","","Vicia pyrenaica","3,22","3","22","","-2.8104173400","43.0780309600"
2020-05-25,"1",11:22:00,1,2,57,287,2,"Bombus pascuorum","","","Vicia pyrenaica","3,22","3","22","","",""
2020-05-25,"1",11:22:00,1,2,57,287,3,"Bombus pascuorum","","","Vicia pyrenaica","3,22","3","22","","",""
2020-05-25,"1",11:22:00,1,2,57,287,4,"Bombus pascuorum","","","Vicia pyrenaica","2,22","2","22","","",""
2020-05-25,"1",11:22:00,1,2,57,287,5,"Bombus pascuorum","","","Vicia pyrenaica","3,21","3","21","","",""
2020-05-25,"1",11:22:00,1,2,57,287,6,"Bombus pascuorum","","","Vicia pyrenaica","3,21","3","21","","",""
2020-05-25,"1",11:25:00,1,2,58,288,1,"Bombus pascuorum","","","Vicia pyrenaica","6,18","6","18","","-2.8104024100","43.0780746300"
2020-05-25,"1",11:25:00,1,2,58,288,2,"Bombus pascuorum","","","Vicia pyrenaica","6,18","6","18","","",""
2020-05-25,"1",11:25:00,1,2,58,288,3,"Bombus pascuorum","","","Vicia pyrenaica","5,18","5","18","","",""
2020-05-25,"1",11:25:00,1,2,58,288,4,"Bombus pascuorum","","","Vicia pyrenaica","5,18","5","18","","",""
2020-05-25,"1",11:25:00,1,2,58,288,5,"Bombus pascuorum","","","Vicia pyrenaica","5,18","5","18","","",""
2020-05-25,"1",11:25:00,1,2,58,288,6,"Bombus pascuorum","","","Vicia pyrenaica","2,19","2","19","","",""
2020-05-25,"1",11:25:00,1,2,58,288,7,"Bombus pascuorum","","","Vicia pyrenaica","2,19","2","19","","",""
2020-05-25,"1",11:25:00,1,2,58,288,8,"Bombus pascuorum","","","Vicia pyrenaica","3,19","3","19","","",""
2020-05-25,"1",11:25:00,1,2,58,288,9,"Bombus pascuorum","","","Vicia pyrenaica","3,19","3","19","","",""
2020-05-25,"1",11:25:00,1,2,58,288,10,"Bombus pascuorum","","","Vicia pyrenaica","3,20","3","20","","",""
2020-05-25,"1",11:25:00,1,2,58,288,11,"Bombus pascuorum","","","Vicia pyrenaica","3,21","3","21","","",""
2020-05-25,"1",11:26:00,1,2,59,289,1,"Bombus pascuorum","","","Vicia pyrenaica","1,17","1","17","","-2.8103541700","43.0780453400"
2020-05-25,"1",11:26:00,1,2,59,289,2,"Bombus pascuorum","","","Vicia pyrenaica","0,17","0","17","","",""
2020-05-25,"1",11:26:00,1,2,59,289,3,"Bombus pascuorum","","","Vicia pyrenaica","0,17","0","17","","",""
2020-05-25,"1",11:29:00,1,2,60,290,1,"Bombus pascuorum","","","Vicia pyrenaica","2,17","2","17","","-2.8103619100","43.0780523400"
2020-05-25,"1",11:29:00,1,2,60,290,2,"Bombus pascuorum","","","Vicia pyrenaica","1,17","1","17","","",""
2020-05-25,"1",11:29:00,1,2,60,290,3,"Bombus pascuorum","","","Ajuga reptans","1,16","1","16","","",""
2020-05-25,"1",11:29:00,1,2,60,290,4,"Bombus pascuorum","","","Vicia pyrenaica","0,15","0","15","","",""
2020-05-25,"1",11:29:00,1,2,60,290,5,"Bombus pascuorum","","","Vicia pyrenaica","0,15","0","15","","",""
2020-05-25,"1",11:29:00,1,2,60,290,6,"Bombus pascuorum","","","Vicia pyrenaica","0,15","0","15","","",""
2020-05-25,"1",11:29:00,1,2,60,290,7,"Bombus pascuorum","","","Vicia pyrenaica","0,15","0","15","","",""
2020-05-25,"1",11:29:00,1,2,60,290,8,"Bombus pascuorum","","","Vicia pyrenaica","0,15","0","15","","",""
2020-05-25,"1",12:27:00,1,2,61,291,1,"Sphaerophoria scripta","","","Bellis perennis","21,08","21","08","","",""
2020-05-25,"1",12:27:00,1,2,61,291,2,"Sphaerophoria scripta","","","Ranunculus sp.","23,09","23","09","","",""
2020-05-25,"1",12:27:00,1,2,61,291,3,"Sphaerophoria scripta","","","Bellis perennis","22,09","22","09","","",""
2020-05-25,"1",12:26:00,1,2,62,292,1,"Bombus pascuorum","","","Ajuga reptans","23,20","23","20","","-2.8105530700","43.0781821600"
2020-05-25,"1",12:26:00,1,2,62,292,2,"Bombus pascuorum","","","Ajuga reptans","23,20","23","20","","",""
2020-05-25,"1",12:26:00,1,2,62,292,3,"Bombus pascuorum","","","Ajuga reptans","23,20","23","20","","",""
2020-05-25,"1",12:26:00,1,2,62,292,4,"Bombus pascuorum","","","Ajuga reptans","23,20","23","20","","",""
2020-05-25,"1",12:26:00,1,2,62,292,5,"Bombus pascuorum","","","Ajuga reptans","23,21","23","21","","",""
2020-05-25,"1",12:26:00,1,2,62,292,6,"Bombus pascuorum","","","Ajuga reptans","23,21","23","21","","",""
2020-05-25,"1",12:26:00,1,2,62,292,7,"Bombus pascuorum","","","Ajuga reptans","23,21","23","21","","",""
2020-05-25,"1",12:26:00,1,2,62,292,8,"Bombus pascuorum","","","Ajuga reptans","23,20","23","20","","",""
2020-05-25,"1",12:31:00,1,2,63,293,1,"Eristalis tenax","","","Ranunculus sp.","22,12","22","12","","",""
2020-05-25,"1",12:31:00,1,2,63,293,2,"Eristalis tenax","","","Bellis perennis","21,11","21","11","","",""
2020-05-25,"1",12:34:00,1,2,64,294,1,"Sphaerophoria scripta","","","Ranunculus sp.","18,13","18","13","","",""
2020-05-25,"1",12:34:00,1,2,64,294,2,"Sphaerophoria scripta","","","Ranunculus sp.","18,13","18","13","","",""
2020-05-25,"1",12:34:00,1,2,64,294,3,"Sphaerophoria scripta","","","Bellis perennis","18,13","18","13","","",""
2020-05-25,"1",12:34:00,1,2,64,294,4,"Sphaerophoria scripta","","","Bellis perennis","18,14","18","14","","",""
2020-05-25,"1",12:34:00,1,2,64,294,5,"Sphaerophoria scripta","","","Ranunculus sp.","18,15","18","15","","",""
2020-05-25,"1",12:34:00,1,2,64,294,6,"Sphaerophoria scripta","","","Bellis perennis","18,14","18","14","","",""
2020-05-25,"1",12:49:00,2,2,65,295,1,"Bombus pascuorum","","","Ajuga reptans","14,19","14","19","","-2.8104738700","43.0781249000"
2020-05-25,"1",12:49:00,2,2,65,295,2,"Bombus pascuorum","","","Ajuga reptans","14,19","14","19","","",""
2020-05-25,"1",12:49:00,2,2,65,295,3,"Bombus pascuorum","","","Ajuga reptans","14,19","14","19","","",""
2020-05-25,"1",12:49:00,2,2,65,295,4,"Bombus pascuorum","","","Ajuga reptans","14,19","14","19","","",""
2020-05-25,"1",12:49:00,2,2,65,295,5,"Bombus pascuorum","","","Ajuga reptans","14,19","14","19","","",""
2020-05-25,"1",12:49:00,2,2,65,295,6,"Bombus pascuorum","","","Ajuga reptans","15,18","15","18","","",""
2020-05-25,"1",12:49:00,2,2,65,295,7,"Bombus pascuorum","","","Ajuga reptans","15,18","15","18","","",""
